Accession	Title	Platform	Total bases	Create date	SRA URL	SRA filename	SRA nice filename	FastQ URL	FastQ Aspera URL	FastQ filename	FastQ nice filename
SRR8615246	RNAseq of CAPAN2_PANCREAS	Illumina HiSeq 2500	240972	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615246/SRR8615246.sra	SRR8615246.sra	SRR8615246_RNAseq_of_CAPAN2_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615246/SRR8615246_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615246/SRR8615246_2.fastq.gz	SRR8615246_2.fastq.gz	SRR8615246_RNAseq_of_CAPAN2_PANCREAS_2.fastq.gz
SRR8615242	RNAseq of OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	160958	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615242/SRR8615242.sra	SRR8615242.sra	SRR8615242_RNAseq_of_OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615242/SRR8615242_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615242/SRR8615242_1.fastq.gz	SRR8615242_1.fastq.gz	SRR8615242_RNAseq_of_OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615242	RNAseq of OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	160958	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615242/SRR8615242.sra	SRR8615242.sra	SRR8615242_RNAseq_of_OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615242/SRR8615242_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615242/SRR8615242_2.fastq.gz	SRR8615242_2.fastq.gz	SRR8615242_RNAseq_of_OCIAML3_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615240	RNAseq of MG63_BONE	Illumina HiSeq 2500	141136	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615240/SRR8615240.sra	SRR8615240.sra	SRR8615240_RNAseq_of_MG63_BONE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615240/SRR8615240_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615240/SRR8615240_1.fastq.gz	SRR8615240_1.fastq.gz	SRR8615240_RNAseq_of_MG63_BONE_1.fastq.gz
SRR8615240	RNAseq of MG63_BONE	Illumina HiSeq 2500	141136	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615240/SRR8615240.sra	SRR8615240.sra	SRR8615240_RNAseq_of_MG63_BONE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615240/SRR8615240_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615240/SRR8615240_2.fastq.gz	SRR8615240_2.fastq.gz	SRR8615240_RNAseq_of_MG63_BONE_2.fastq.gz
SRR8615237	RNAseq of MFE280_ENDOMETRIUM	Illumina HiSeq 2500	150462	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615237/SRR8615237.sra	SRR8615237.sra	SRR8615237_RNAseq_of_MFE280_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615237/SRR8615237_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615237/SRR8615237_1.fastq.gz	SRR8615237_1.fastq.gz	SRR8615237_RNAseq_of_MFE280_ENDOMETRIUM_1.fastq.gz
SRR8615237	RNAseq of MFE280_ENDOMETRIUM	Illumina HiSeq 2500	150462	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615237/SRR8615237.sra	SRR8615237.sra	SRR8615237_RNAseq_of_MFE280_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615237/SRR8615237_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615237/SRR8615237_2.fastq.gz	SRR8615237_2.fastq.gz	SRR8615237_RNAseq_of_MFE280_ENDOMETRIUM_2.fastq.gz
SRR8615241	RNAseq of PANC0213_PANCREAS	Illumina HiSeq 2500	207455	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615241/SRR8615241.sra	SRR8615241.sra	SRR8615241_RNAseq_of_PANC0213_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615241/SRR8615241_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615241/SRR8615241_1.fastq.gz	SRR8615241_1.fastq.gz	SRR8615241_RNAseq_of_PANC0213_PANCREAS_1.fastq.gz
SRR8615241	RNAseq of PANC0213_PANCREAS	Illumina HiSeq 2500	207455	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615241/SRR8615241.sra	SRR8615241.sra	SRR8615241_RNAseq_of_PANC0213_PANCREAS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615241/SRR8615241_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615241/SRR8615241_2.fastq.gz	SRR8615241_2.fastq.gz	SRR8615241_RNAseq_of_PANC0213_PANCREAS_2.fastq.gz
SRR8615234	RNAseq of MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	158704	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615234/SRR8615234.sra	SRR8615234.sra	SRR8615234_RNAseq_of_MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615234/SRR8615234_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615234/SRR8615234_1.fastq.gz	SRR8615234_1.fastq.gz	SRR8615234_RNAseq_of_MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615234	RNAseq of MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	158704	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615234/SRR8615234.sra	SRR8615234.sra	SRR8615234_RNAseq_of_MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/004/SRR8615234/SRR8615234_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/004/SRR8615234/SRR8615234_2.fastq.gz	SRR8615234_2.fastq.gz	SRR8615234_RNAseq_of_MEG01_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615235	RNAseq of MFE319_ENDOMETRIUM	Illumina HiSeq 2500	123777	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615235/SRR8615235.sra	SRR8615235.sra	SRR8615235_RNAseq_of_MFE319_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615235/SRR8615235_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615235/SRR8615235_1.fastq.gz	SRR8615235_1.fastq.gz	SRR8615235_RNAseq_of_MFE319_ENDOMETRIUM_1.fastq.gz
SRR8615235	RNAseq of MFE319_ENDOMETRIUM	Illumina HiSeq 2500	123777	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615235/SRR8615235.sra	SRR8615235.sra	SRR8615235_RNAseq_of_MFE319_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615235/SRR8615235_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615235/SRR8615235_2.fastq.gz	SRR8615235_2.fastq.gz	SRR8615235_RNAseq_of_MFE319_ENDOMETRIUM_2.fastq.gz
SRR8615239	RNAseq of MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	234542	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615239/SRR8615239.sra	SRR8615239.sra	SRR8615239_RNAseq_of_MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615239/SRR8615239_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615239/SRR8615239_1.fastq.gz	SRR8615239_1.fastq.gz	SRR8615239_RNAseq_of_MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615239	RNAseq of MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	234542	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615239/SRR8615239.sra	SRR8615239.sra	SRR8615239_RNAseq_of_MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615239/SRR8615239_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615239/SRR8615239_2.fastq.gz	SRR8615239_2.fastq.gz	SRR8615239_RNAseq_of_MHHCALL2_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615238	RNAseq of MEWO_SKIN	Illumina HiSeq 2500	149555	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615238/SRR8615238.sra	SRR8615238.sra	SRR8615238_RNAseq_of_MEWO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615238/SRR8615238_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615238/SRR8615238_1.fastq.gz	SRR8615238_1.fastq.gz	SRR8615238_RNAseq_of_MEWO_SKIN_1.fastq.gz
SRR8615238	RNAseq of MEWO_SKIN	Illumina HiSeq 2500	149555	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615238/SRR8615238.sra	SRR8615238.sra	SRR8615238_RNAseq_of_MEWO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615238/SRR8615238_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615238/SRR8615238_2.fastq.gz	SRR8615238_2.fastq.gz	SRR8615238_RNAseq_of_MEWO_SKIN_2.fastq.gz
SRR8615236	RNAseq of MFE296_ENDOMETRIUM	Illumina HiSeq 2500	209846	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615236/SRR8615236.sra	SRR8615236.sra	SRR8615236_RNAseq_of_MFE296_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615236/SRR8615236_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615236/SRR8615236_1.fastq.gz	SRR8615236_1.fastq.gz	SRR8615236_RNAseq_of_MFE296_ENDOMETRIUM_1.fastq.gz
SRR8615236	RNAseq of MFE296_ENDOMETRIUM	Illumina HiSeq 2500	209846	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615236/SRR8615236.sra	SRR8615236.sra	SRR8615236_RNAseq_of_MFE296_ENDOMETRIUM.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615236/SRR8615236_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615236/SRR8615236_2.fastq.gz	SRR8615236_2.fastq.gz	SRR8615236_RNAseq_of_MFE296_ENDOMETRIUM_2.fastq.gz
SRR8615233	RNAseq of MELHO_SKIN	Illumina HiSeq 2500	139412	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615233/SRR8615233.sra	SRR8615233.sra	SRR8615233_RNAseq_of_MELHO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615233/SRR8615233_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615233/SRR8615233_1.fastq.gz	SRR8615233_1.fastq.gz	SRR8615233_RNAseq_of_MELHO_SKIN_1.fastq.gz
SRR8615233	RNAseq of MELHO_SKIN	Illumina HiSeq 2500	139412	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615233/SRR8615233.sra	SRR8615233.sra	SRR8615233_RNAseq_of_MELHO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615233/SRR8615233_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615233/SRR8615233_2.fastq.gz	SRR8615233_2.fastq.gz	SRR8615233_RNAseq_of_MELHO_SKIN_2.fastq.gz
SRR8615229	RNAseq of OELE_OVARY	Illumina HiSeq 2500	172382	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615229/SRR8615229.sra	SRR8615229.sra	SRR8615229_RNAseq_of_OELE_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615229/SRR8615229_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615229/SRR8615229_1.fastq.gz	SRR8615229_1.fastq.gz	SRR8615229_RNAseq_of_OELE_OVARY_1.fastq.gz
SRR8615229	RNAseq of OELE_OVARY	Illumina HiSeq 2500	172382	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615229/SRR8615229.sra	SRR8615229.sra	SRR8615229_RNAseq_of_OELE_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/009/SRR8615229/SRR8615229_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/009/SRR8615229/SRR8615229_2.fastq.gz	SRR8615229_2.fastq.gz	SRR8615229_RNAseq_of_OELE_OVARY_2.fastq.gz
SRR8615232	RNAseq of MELJUSO_SKIN	Illumina HiSeq 2500	148802	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615232/SRR8615232.sra	SRR8615232.sra	SRR8615232_RNAseq_of_MELJUSO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615232/SRR8615232_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615232/SRR8615232_1.fastq.gz	SRR8615232_1.fastq.gz	SRR8615232_RNAseq_of_MELJUSO_SKIN_1.fastq.gz
SRR8615232	RNAseq of MELJUSO_SKIN	Illumina HiSeq 2500	148802	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615232/SRR8615232.sra	SRR8615232.sra	SRR8615232_RNAseq_of_MELJUSO_SKIN.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615232/SRR8615232_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615232/SRR8615232_2.fastq.gz	SRR8615232_2.fastq.gz	SRR8615232_RNAseq_of_MELJUSO_SKIN_2.fastq.gz
SRR8615228	RNAseq of OE33_OESOPHAGUS	Illumina HiSeq 2500	191520	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615228/SRR8615228.sra	SRR8615228.sra	SRR8615228_RNAseq_of_OE33_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615228/SRR8615228_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615228/SRR8615228_1.fastq.gz	SRR8615228_1.fastq.gz	SRR8615228_RNAseq_of_OE33_OESOPHAGUS_1.fastq.gz
SRR8615228	RNAseq of OE33_OESOPHAGUS	Illumina HiSeq 2500	191520	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615228/SRR8615228.sra	SRR8615228.sra	SRR8615228_RNAseq_of_OE33_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/008/SRR8615228/SRR8615228_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/008/SRR8615228/SRR8615228_2.fastq.gz	SRR8615228_2.fastq.gz	SRR8615228_RNAseq_of_OE33_OESOPHAGUS_2.fastq.gz
SRR8615226	RNAseq of OE19_OESOPHAGUS	Illumina HiSeq 2500	186879	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615226/SRR8615226.sra	SRR8615226.sra	SRR8615226_RNAseq_of_OE19_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615226/SRR8615226_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615226/SRR8615226_1.fastq.gz	SRR8615226_1.fastq.gz	SRR8615226_RNAseq_of_OE19_OESOPHAGUS_1.fastq.gz
SRR8615226	RNAseq of OE19_OESOPHAGUS	Illumina HiSeq 2500	186879	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615226/SRR8615226.sra	SRR8615226.sra	SRR8615226_RNAseq_of_OE19_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/006/SRR8615226/SRR8615226_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/006/SRR8615226/SRR8615226_2.fastq.gz	SRR8615226_2.fastq.gz	SRR8615226_RNAseq_of_OE19_OESOPHAGUS_2.fastq.gz
SRR8615231	RNAseq of MESSA_SOFT_TISSUE	Illumina HiSeq 2500	122701	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615231/SRR8615231.sra	SRR8615231.sra	SRR8615231_RNAseq_of_MESSA_SOFT_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615231/SRR8615231_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615231/SRR8615231_1.fastq.gz	SRR8615231_1.fastq.gz	SRR8615231_RNAseq_of_MESSA_SOFT_TISSUE_1.fastq.gz
SRR8615231	RNAseq of MESSA_SOFT_TISSUE	Illumina HiSeq 2500	122701	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615231/SRR8615231.sra	SRR8615231.sra	SRR8615231_RNAseq_of_MESSA_SOFT_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/001/SRR8615231/SRR8615231_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/001/SRR8615231/SRR8615231_2.fastq.gz	SRR8615231_2.fastq.gz	SRR8615231_RNAseq_of_MESSA_SOFT_TISSUE_2.fastq.gz
SRR8615230	RNAseq of ONCODG1_OVARY	Illumina HiSeq 2500	231915	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615230/SRR8615230.sra	SRR8615230.sra	SRR8615230_RNAseq_of_ONCODG1_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615230/SRR8615230_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615230/SRR8615230_1.fastq.gz	SRR8615230_1.fastq.gz	SRR8615230_RNAseq_of_ONCODG1_OVARY_1.fastq.gz
SRR8615230	RNAseq of ONCODG1_OVARY	Illumina HiSeq 2500	231915	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615230/SRR8615230.sra	SRR8615230.sra	SRR8615230_RNAseq_of_ONCODG1_OVARY.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/000/SRR8615230/SRR8615230_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/000/SRR8615230/SRR8615230_2.fastq.gz	SRR8615230_2.fastq.gz	SRR8615230_RNAseq_of_ONCODG1_OVARY_2.fastq.gz
SRR8615223	RNAseq of OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	173489	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615223/SRR8615223.sra	SRR8615223.sra	SRR8615223_RNAseq_of_OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615223/SRR8615223_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615223/SRR8615223_1.fastq.gz	SRR8615223_1.fastq.gz	SRR8615223_RNAseq_of_OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_1.fastq.gz
SRR8615223	RNAseq of OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE	Illumina HiSeq 2500	173489	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615223/SRR8615223.sra	SRR8615223.sra	SRR8615223_RNAseq_of_OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/003/SRR8615223/SRR8615223_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/003/SRR8615223/SRR8615223_2.fastq.gz	SRR8615223_2.fastq.gz	SRR8615223_RNAseq_of_OCIMY5_HAEMATOPOIETIC_AND_LYMPHOID_TISSUE_2.fastq.gz
SRR8615225	RNAseq of OCUM1_STOMACH	Illumina HiSeq 2500	168800	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615225/SRR8615225.sra	SRR8615225.sra	SRR8615225_RNAseq_of_OCUM1_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615225/SRR8615225_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615225/SRR8615225_1.fastq.gz	SRR8615225_1.fastq.gz	SRR8615225_RNAseq_of_OCUM1_STOMACH_1.fastq.gz
SRR8615225	RNAseq of OCUM1_STOMACH	Illumina HiSeq 2500	168800	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615225/SRR8615225.sra	SRR8615225.sra	SRR8615225_RNAseq_of_OCUM1_STOMACH.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/005/SRR8615225/SRR8615225_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/005/SRR8615225/SRR8615225_2.fastq.gz	SRR8615225_2.fastq.gz	SRR8615225_RNAseq_of_OCUM1_STOMACH_2.fastq.gz
SRR8615227	RNAseq of OE21_OESOPHAGUS	Illumina HiSeq 2500	199052	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615227/SRR8615227.sra	SRR8615227.sra	SRR8615227_RNAseq_of_OE21_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615227/SRR8615227_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615227/SRR8615227_1.fastq.gz	SRR8615227_1.fastq.gz	SRR8615227_RNAseq_of_OE21_OESOPHAGUS_1.fastq.gz
SRR8615227	RNAseq of OE21_OESOPHAGUS	Illumina HiSeq 2500	199052	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615227/SRR8615227.sra	SRR8615227.sra	SRR8615227_RNAseq_of_OE21_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/007/SRR8615227/SRR8615227_2.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/007/SRR8615227/SRR8615227_2.fastq.gz	SRR8615227_2.fastq.gz	SRR8615227_RNAseq_of_OE21_OESOPHAGUS_2.fastq.gz
SRR8615222	RNAseq of TE15_OESOPHAGUS	Illumina HiSeq 2500	169714	1553644800000	ftp://ftp-trace.ncbi.nlm.nih.gov/sra/sra-instant/reads/ByRun/sra/SRR/SRR861/SRR8615222/SRR8615222.sra	SRR8615222.sra	SRR8615222_RNAseq_of_TE15_OESOPHAGUS.sra	ftp://ftp.sra.ebi.ac.uk/vol1/fastq/SRR861/002/SRR8615222/SRR8615222_1.fastq.gz	era-fasp@fasp.sra.ebi.ac.uk:vol1/fastq/SRR861/002/SRR8615222/SRR8615222_1.fastq.gz	SRR8615222_1.fastq.gz	SRR8615222_RNAseq_of_TE15_OESOPHAGUS_1.fastq.gz
